filename,# of formulae,# of cells with formulae,(# of cells with formulae) / (# of formulae)
benjamin_rogers_000_1_1.pst.101.xls,3887,301,0.07743761255466941086
benjamin_rogers_000_1_1.pst.102.xls,7,2,0.28571428571428571429
benjamin_rogers_000_1_1.pst.103.xls,1423,714,0.50175685172171468728
benjamin_rogers_000_1_1.pst.104.xls,14106,6004,0.42563448178080249539
benjamin_rogers_000_1_1.pst.105.xls,890224,59010,0.06628668739553191107
benjamin_rogers_000_1_1.pst.106.xls,2576,1655,0.64246894409937888199
benjamin_rogers_000_1_1.pst.109.xls,448,111,0.24776785714285714286
benjamin_rogers_000_1_1.pst.11.xls,855664,54690,0.06391527515473363376
benjamin_rogers_000_1_1.pst.110.xls,325,97,0.29846153846153846154
benjamin_rogers_000_1_1.pst.111.xls,98,0,0E-20
benjamin_rogers_000_1_1.pst.112.xls,223,189,0.84753363228699551570
benjamin_rogers_000_1_1.pst.113.xls,7530,4111,0.54594953519256308101
benjamin_rogers_000_1_1.pst.114.xls,3209,1478,0.46057961981925833593
benjamin_rogers_000_1_1.pst.115.xls,40705,0,0E-24
benjamin_rogers_000_1_1.pst.116.xls,19641,16144,0.82195407565806221679
benjamin_rogers_000_1_1.pst.117.xls,992,173,0.17439516129032258065
benjamin_rogers_000_1_1.pst.118.xls,225,0,0E-20
benjamin_rogers_000_1_1.pst.12.xls,213950,27674,0.12934797849964945081
benjamin_rogers_000_1_1.pst.121.xls,87,0,0E-20
benjamin_rogers_000_1_1.pst.122.xls,17737,5091,0.28702711845295145741
benjamin_rogers_000_1_1.pst.123.xls,605,509,0.84132231404958677686
benjamin_rogers_000_1_1.pst.124.xls,166,18,0.10843373493975903614
benjamin_rogers_000_1_1.pst.125.xls,714,0,0E-20
benjamin_rogers_000_1_1.pst.126.xls,4409,18,0.00408255840326604672
benjamin_rogers_000_1_1.pst.127.xls,1199,280,0.23352793994995829858
benjamin_rogers_000_1_1.pst.128.xls,175,48,0.27428571428571428571
benjamin_rogers_000_1_1.pst.129.xls,271,75,0.27675276752767527675
benjamin_rogers_000_1_1.pst.13.xls,9030,1441,0.15957918050941306755
benjamin_rogers_000_1_1.pst.130.xls,275,75,0.27272727272727272727
benjamin_rogers_000_1_1.pst.131.xls,2071,298,0.14389183969097054563
benjamin_rogers_000_1_1.pst.132.xls,2749,0,0E-20
benjamin_rogers_000_1_1.pst.133.xls,185,0,0E-20
benjamin_rogers_000_1_1.pst.135.xls,1029,244,0.23712342079689018465
benjamin_rogers_000_1_1.pst.136.xls,39,0,0E-20
benjamin_rogers_000_1_1.pst.137.xls,4053,403,0.09943251912163829262
benjamin_rogers_000_1_1.pst.138.xls,13709,3175,0.23159967904296447589
benjamin_rogers_000_1_1.pst.139.xls,13205,10652,0.80666414237031427490
benjamin_rogers_000_1_1.pst.14.xls,495,194,0.39191919191919191919
benjamin_rogers_000_1_1.pst.140.xls,106831,84213,0.78828242738530950754
benjamin_rogers_000_1_1.pst.141.xls,624,366,0.58653846153846153846
benjamin_rogers_000_1_1.pst.142.xls,12678,10202,0.80470105694904559079
benjamin_rogers_000_1_1.pst.143.xls,11897,9623,0.80885937631335630831
benjamin_rogers_000_1_1.pst.144.xls,514,185,0.35992217898832684825
benjamin_rogers_000_1_1.pst.145.xls,546,185,0.33882783882783882784
benjamin_rogers_000_1_1.pst.146.xls,351,218,0.62108262108262108262
benjamin_rogers_000_1_1.pst.147.xls,4022,2597,0.64569865738438587767
benjamin_rogers_000_1_1.pst.148.xls,3844,2,0.00052029136316337149
benjamin_rogers_000_1_1.pst.149.xls,3820,1,0.00026178010471204188
benjamin_rogers_000_1_1.pst.15.xls,413,0,0E-20
benjamin_rogers_000_1_1.pst.150.xls,1272,0,0E-20
benjamin_rogers_000_1_1.pst.151.xls,12278,9955,0.81079980452842482489
benjamin_rogers_000_1_1.pst.152.xls,12278,9955,0.81079980452842482489
benjamin_rogers_000_1_1.pst.153.xls,1223,822,0.67211774325429272281
benjamin_rogers_000_1_1.pst.154.xls,11897,9623,0.80885937631335630831
benjamin_rogers_000_1_1.pst.155.xls,1243,784,0.63073209975864843121
benjamin_rogers_000_1_1.pst.156.xls,173,32,0.18497109826589595376
benjamin_rogers_000_1_1.pst.157.xls,11897,9623,0.80885937631335630831
benjamin_rogers_000_1_1.pst.158.xls,599,400,0.66777963272120200334
benjamin_rogers_000_1_1.pst.159.xls,322,15,0.04658385093167701863
benjamin_rogers_000_1_1.pst.16.xls,11928,3798,0.31841046277665995976
benjamin_rogers_000_1_1.pst.160.xls,953,214,0.22455403987408184680
benjamin_rogers_000_1_1.pst.161.xls,866,685,0.79099307159353348730
benjamin_rogers_000_1_1.pst.162.xls,26,0,0E-20
benjamin_rogers_000_1_1.pst.163.xls,2253,1645,0.73013759431868619618
benjamin_rogers_000_1_1.pst.164.xls,7192,3975,0.55269744160177975528
benjamin_rogers_000_1_1.pst.165.xls,1498,1207,0.80574098798397863818
benjamin_rogers_000_1_1.pst.166.xls,299,0,0E-20
benjamin_rogers_000_1_1.pst.167.xls,1349,526,0.38991845811712379540
benjamin_rogers_000_1_1.pst.168.xls,4364,2600,0.59578368469294225481
benjamin_rogers_000_1_1.pst.169.xls,74731,60991,0.81614055746611178761
benjamin_rogers_000_1_1.pst.17.xls,401417,43555,0.10850312767022821654
benjamin_rogers_000_1_1.pst.170.xls,27726,22692,0.81843756762605496646
benjamin_rogers_000_1_1.pst.171.xls,94022,39940,0.42479419710280572632
benjamin_rogers_000_1_1.pst.172.xls,7291,5749,0.78850637772596351666
benjamin_rogers_000_1_1.pst.173.xls,95012,40910,0.43057719024965267545
benjamin_rogers_000_1_1.pst.174.xls,7291,5769,0.79124948566726100672
benjamin_rogers_000_1_1.pst.175.xls,208,0,0E-20
benjamin_rogers_000_1_1.pst.176.xls,7214,5762,0.79872470196839478791
benjamin_rogers_000_1_1.pst.177.xls,654,1,0.00152905198776758410
benjamin_rogers_000_1_1.pst.178.xls,658,1,0.00151975683890577508
benjamin_rogers_000_1_1.pst.179.xls,678,1,0.00147492625368731563
benjamin_rogers_000_1_1.pst.18.xls,862576,55554,0.06440475969653688487
benjamin_rogers_000_1_1.pst.180.xls,686,1,0.00145772594752186589
benjamin_rogers_000_1_1.pst.181.xls,686,1,0.00145772594752186589
benjamin_rogers_000_1_1.pst.182.xls,728,1,0.00137362637362637363
benjamin_rogers_000_1_1.pst.183.xls,737,1,0.00135685210312075984
benjamin_rogers_000_1_1.pst.184.xls,732,1,0.00136612021857923497
benjamin_rogers_000_1_1.pst.185.xls,752,1,0.00132978723404255319
benjamin_rogers_000_1_1.pst.186.xls,756,1,0.00132275132275132275
benjamin_rogers_000_1_1.pst.187.xls,808,1,0.00123762376237623762
benjamin_rogers_000_1_1.pst.188.xls,808,1,0.00123762376237623762
benjamin_rogers_000_1_1.pst.189.xls,808,1,0.00123762376237623762
benjamin_rogers_000_1_1.pst.19.xls,493,194,0.39350912778904665314
benjamin_rogers_000_1_1.pst.190.xls,97642,45937,0.47046353003830318920
benjamin_rogers_000_1_1.pst.191.xls,98184,46106,0.46958771286564002281
bill_rapp_000_1_1.pst.0.xls,197,75,0.38071065989847715736
bill_rapp_000_1_1.pst.1.xls,197,75,0.38071065989847715736
bill_rapp_000_1_1.pst.2.xls,197,72,0.36548223350253807107
bill_rapp_000_1_1.pst.3.xls,199,72,0.36180904522613065327
bill_williams_iii_000_1_1.pst.0.xls,130,0,0E-20
bill_williams_iii_000_1_1.pst.1.xls,4676,880,0.18819503849443969204
bill_williams_iii_000_1_1.pst.10.xls,152,2,0.01315789473684210526
bill_williams_iii_000_1_1.pst.11.xls,136,0,0E-20
bill_williams_iii_000_1_1.pst.12.xls,7704,1496,0.19418483904465212876
bill_williams_iii_000_1_1.pst.13.xls,15517,2726,0.17567828832892956113
bill_williams_iii_000_1_1.pst.14.xls,16155,2756,0.17059733828536056948
bill_williams_iii_000_1_1.pst.15.xls,1847,344,0.18624796968056307526
bill_williams_iii_000_1_1.pst.16.xls,2901,524,0.18062736987245777318
bill_williams_iii_000_1_1.pst.17.xls,3953,704,0.17809258790791803693
bill_williams_iii_000_1_1.pst.18.xls,5007,884,0.17655282604353904534
bill_williams_iii_000_1_1.pst.19.xls,5537,974,0.17590753115405454217
bill_williams_iii_000_1_1.pst.2.xls,144,0,0E-20
bill_williams_iii_000_1_1.pst.20.xls,6067,1064,0.17537497939673644305
bill_williams_iii_000_1_1.pst.21.xls,7665,1358,0.17716894977168949772
bill_williams_iii_000_1_1.pst.22.xls,6597,1153,0.17477641352129755950
bill_williams_iii_000_1_1.pst.23.xls,8721,1552,0.17796124297672285288
bill_williams_iii_000_1_1.pst.24.xls,9250,1648,0.17816216216216216216
bill_williams_iii_000_1_1.pst.25.xls,9796,1762,0.17986933442221314822
bill_williams_iii_000_1_1.pst.26.xls,10326,1860,0.18012783265543288786
bill_williams_iii_000_1_1.pst.27.xls,8256,1562,0.18919573643410852713
bill_williams_iii_000_1_1.pst.28.xls,13081,2435,0.18614784802385138751
bill_williams_iii_000_1_1.pst.29.xls,13613,2533,0.18607213692793653126
bill_williams_iii_000_1_1.pst.3.xls,5536,1056,0.19075144508670520231
bill_williams_iii_000_1_1.pst.30.xls,14139,2631,0.18608105240823254827
bill_williams_iii_000_1_1.pst.31.xls,5938,1295,0.21808689794543617380
bill_williams_iii_000_1_1.pst.32.xls,1115,193,0.17309417040358744395
bill_williams_iii_000_1_1.pst.33.xls,1115,193,0.17309417040358744395
bill_williams_iii_000_1_1.pst.34.xls,2461,390,0.15847216578626574563
bill_williams_iii_000_1_1.pst.35.xls,1858,297,0.15984930032292787944
bill_williams_iii_000_1_1.pst.36.xls,4418,693,0.15685830692621095518
bill_williams_iii_000_1_1.pst.37.xls,5724,893,0.15600978336827393431
bill_williams_iii_000_1_1.pst.38.xls,6379,994,0.15582379683335946073
bill_williams_iii_000_1_1.pst.39.xls,7034,1095,0.15567244810918396361
bill_williams_iii_000_1_1.pst.4.xls,5536,1056,0.19075144508670520231
bill_williams_iii_000_1_1.pst.40.xls,7688,1195,0.15543704474505723205
bill_williams_iii_000_1_1.pst.41.xls,8996,1396,0.15518008003557136505
bill_williams_iii_000_1_1.pst.42.xls,423,0,0E-20
bill_williams_iii_000_1_1.pst.43.xls,10306,1595,0.15476421502037647972
bill_williams_iii_000_1_1.pst.44.xls,10945,1696,0.15495660118775696665
bill_williams_iii_000_1_1.pst.45.xls,210,43,0.20476190476190476190
bill_williams_iii_000_1_1.pst.46.xls,245,43,0.17551020408163265306
bill_williams_iii_000_1_1.pst.47.xls,218,10,0.04587155963302752294
bill_williams_iii_000_1_1.pst.48.xls,368,58,0.15760869565217391304
bill_williams_iii_000_1_1.pst.49.xls,321,0,0E-20
bill_williams_iii_000_1_1.pst.5.xls,134,0,0E-20
bill_williams_iii_000_1_1.pst.50.xls,187,0,0E-20
bill_williams_iii_000_1_1.pst.51.xls,1618,52,0.03213844252163164400
bill_williams_iii_000_1_1.pst.52.xls,380,0,0E-20
bill_williams_iii_000_1_1.pst.53.xls,119,39,0.32773109243697478992
bill_williams_iii_000_1_1.pst.54.xls,631,288,0.45641838351822503962
bill_williams_iii_000_1_1.pst.55.xls,641,287,0.44773790951638065523
bill_williams_iii_000_1_1.pst.56.xls,6471,6251,0.96600216349868644723
bill_williams_iii_000_1_1.pst.57.xls,4581,4483,0.97860729098450120061
bill_williams_iii_000_1_1.pst.59.xls,34,1,0.02941176470588235294
bill_williams_iii_000_1_1.pst.6.xls,6406,1232,0.19231970028098657509
bill_williams_iii_000_1_1.pst.60.xls,6512,3051,0.46851965601965601966
bill_williams_iii_000_1_1.pst.61.xls,6695,3062,0.45735623599701269604
bill_williams_iii_000_1_1.pst.62.xls,6639,3092,0.46573279108299442687
bill_williams_iii_000_1_1.pst.63.xls,122,22,0.18032786885245901639
bill_williams_iii_000_1_1.pst.64.xls,62,15,0.24193548387096774194
bill_williams_iii_000_1_1.pst.65.xls,72,0,0E-20
bill_williams_iii_000_1_1.pst.66.xls,62,10,0.16129032258064516129
bill_williams_iii_000_1_1.pst.67.xls,102,0,0E-20
bill_williams_iii_000_1_1.pst.68.xls,49710,33259,0.66906055119694226514
bill_williams_iii_000_1_1.pst.69.xls,454,63,0.13876651982378854626
bill_williams_iii_000_1_1.pst.7.xls,128,0,0E-20
bill_williams_iii_000_1_1.pst.70.xls,434,80,0.18433179723502304147
bill_williams_iii_000_1_1.pst.71.xls,274,28,0.10218978102189781022
bill_williams_iii_000_1_1.pst.72.xls,1195,105,0.08786610878661087866
bill_williams_iii_000_1_1.pst.73.xls,259,1,0.00386100386100386100
bill_williams_iii_000_1_1.pst.74.xls,6611,3016,0.45620934805626985327
bill_williams_iii_000_1_1.pst.76.xls,207,0,0E-20
bill_williams_iii_000_1_1.pst.77.xls,91,38,0.41758241758241758242
bill_williams_iii_000_1_1.pst.79.xls,75,0,0E-20
bill_williams_iii_000_1_1.pst.8.xls,6836,1320,0.19309537741369221767
bill_williams_iii_000_1_1.pst.80.xls,1987,1,0.00050327126321087066
bill_williams_iii_000_1_1.pst.81.xls,32619,8064,0.24721787915018854042
bill_williams_iii_000_1_1.pst.82.xls,75,0,0E-20
bill_williams_iii_000_1_1.pst.83.xls,141,0,0E-20
bill_williams_iii_000_1_1.pst.84.xls,470,0,0E-20
bill_williams_iii_000_1_1.pst.85.xls,141,0,0E-20
bill_williams_iii_000_1_1.pst.86.xls,200,0,0E-20
bill_williams_iii_000_1_1.pst.87.xls,2230,104,0.04663677130044843049
bill_williams_iii_000_1_1.pst.88.xls,75,0,0E-20
bill_williams_iii_000_1_1.pst.89.xls,75,0,0E-20
bill_williams_iii_000_1_1.pst.9.xls,7266,1408,0.19377924580236718965
bill_williams_iii_000_1_1.pst.90.xls,65,20,0.30769230769230769231
bill_williams_iii_000_1_1.pst.91.xls,546,249,0.45604395604395604396
bill_williams_iii_000_1_1.pst.92.xls,66,29,0.43939393939393939394
bill_williams_iii_000_1_1.pst.93.xls,1987,1,0.00050327126321087066
brad_mckay_000_1_1.pst.0.xls,102526,12430,0.12123753974601564481
brad_mckay_000_1_1.pst.1.xls,533,133,0.24953095684803001876
brad_mckay_000_1_1.pst.10.xls,742,22,0.02964959568733153639
brad_mckay_000_1_1.pst.11.xls,164,62,0.37804878048780487805
brad_mckay_000_1_1.pst.12.xls,278,65,0.23381294964028776978
brad_mckay_000_1_1.pst.13.xls,2011,15,0.00745897563401292889
brad_mckay_000_1_1.pst.21.xls,85,0,0E-20
brad_mckay_000_1_1.pst.23.xls,4570,1631,0.35689277899343544858
brad_mckay_000_1_1.pst.24.xls,36,0,0E-20
brad_mckay_000_1_1.pst.5.xls,333,0,0E-20
brad_mckay_000_1_1.pst.6.xls,22,0,0E-20
cara_semperger_000_1_1.pst.0.xls,5832,9,0.00154320987654320988
cara_semperger_000_1_1.pst.1.xls,1513,0,0E-20
cara_semperger_000_1_1.pst.10.xls,109,0,0E-20
cara_semperger_000_1_1.pst.11.xls,2886,0,0E-20
cara_semperger_000_1_1.pst.12.xls,109,0,0E-20
cara_semperger_000_1_1.pst.13.xls,261,0,0E-20
cara_semperger_000_1_1.pst.14.xls,248,0,0E-20
cara_semperger_000_1_1.pst.15.xls,600,147,0.24500000000000000000
cara_semperger_000_1_1.pst.16.xls,632,147,0.23259493670886075949
cara_semperger_000_1_1.pst.17.xls,633,147,0.23222748815165876777
cara_semperger_000_1_1.pst.18.xls,649,147,0.22650231124807395994
cara_semperger_000_1_1.pst.19.xls,592,147,0.24831081081081081081
cara_semperger_000_1_1.pst.2.xls,1533,0,0E-20
cara_semperger_000_1_1.pst.20.xls,658,148,0.22492401215805471125
cara_semperger_000_1_1.pst.21.xls,617,147,0.23824959481361426256
cara_semperger_000_1_1.pst.22.xls,107,47,0.43925233644859813084
cara_semperger_000_1_1.pst.23.xls,680,150,0.22058823529411764706
cara_semperger_000_1_1.pst.24.xls,680,150,0.22058823529411764706
cara_semperger_000_1_1.pst.25.xls,15462,2280,0.14745828482731858750
cara_semperger_000_1_1.pst.26.xls,634,149,0.23501577287066246057
cara_semperger_000_1_1.pst.27.xls,601,148,0.24625623960066555740
cara_semperger_000_1_1.pst.28.xls,601,148,0.24625623960066555740
cara_semperger_000_1_1.pst.29.xls,181,0,0E-20
cara_semperger_000_1_1.pst.3.xls,1670,0,0E-20
cara_semperger_000_1_1.pst.30.xls,4933,27,0.00547334279343198865
cara_semperger_000_1_1.pst.31.xls,114,0,0E-20
cara_semperger_000_1_1.pst.32.xls,159,0,0E-20
cara_semperger_000_1_1.pst.33.xls,4050,33,0.00814814814814814815
cara_semperger_000_1_1.pst.34.xls,4041,33,0.00816629547141796585
cara_semperger_000_1_1.pst.35.xls,1884,403,0.21390658174097664544
cara_semperger_000_1_1.pst.36.xls,68,0,0E-20
cara_semperger_000_1_1.pst.38.xls,2671,96,0.03594159490827405466
cara_semperger_000_1_1.pst.39.xls,11148,114,0.01022604951560818084
cara_semperger_000_1_1.pst.4.xls,1672,0,0E-20
cara_semperger_000_1_1.pst.40.xls,197,14,0.07106598984771573604
cara_semperger_000_1_1.pst.41.xls,327,32,0.09785932721712538226
cara_semperger_000_1_1.pst.42.xls,465,0,0E-20
cara_semperger_000_1_1.pst.43.xls,33,0,0E-20
cara_semperger_000_1_1.pst.5.xls,1811,0,0E-20
cara_semperger_000_1_1.pst.6.xls,1959,0,0E-20
cara_semperger_000_1_1.pst.7.xls,2169,0,0E-20
cara_semperger_000_1_1.pst.8.xls,2188,0,0E-20
cara_semperger_000_1_1.pst.9.xls,96,0,0E-20
carol_st_clair_000_1_2.pst.0.xls,3035,0,0E-20
carol_st_clair_000_1_2.pst.1.xls,124,1,0.00806451612903225806
carol_st_clair_000_1_2.pst.10.xls,2007,0,0E-20
carol_st_clair_000_1_2.pst.13.xls,478,0,0E-20
carol_st_clair_000_1_2.pst.14.xls,286,0,0E-20
carol_st_clair_000_1_2.pst.16.xls,1232,270,0.21915584415584415584
chris_dorland_000_1_1_1.pst.0.xls,79,57,0.72151898734177215190
chris_dorland_000_1_1_1.pst.1.xls,180,68,0.37777777777777777778
chris_dorland_000_1_1_1.pst.10.xls,27,1,0.03703703703703703704
chris_dorland_000_1_1_1.pst.11.xls,104,2,0.01923076923076923077
chris_dorland_000_1_1_1.pst.12.xls,908,50,0.05506607929515418502
chris_dorland_000_1_1_1.pst.13.xls,104,0,0E-20
chris_dorland_000_1_1_1.pst.14.xls,8,0,0E-20
chris_dorland_000_1_1_1.pst.17.xls,19,0,0E-20
chris_dorland_000_1_1_1.pst.18.xls,13,0,0E-20
chris_dorland_000_1_1_1.pst.19.xls,7703,5431,0.70504998052706737635
chris_dorland_000_1_1_1.pst.2.xls,200,68,0.34000000000000000000
chris_dorland_000_1_1_1.pst.20.xls,127,0,0E-20
chris_dorland_000_1_1_1.pst.21.xls,43,0,0E-20
chris_dorland_000_1_1_1.pst.22.xls,23042,2488,0.10797673813037062755
chris_dorland_000_1_1_1.pst.23.xls,23038,2489,0.10803889226495355500
chris_dorland_000_1_1_1.pst.26.xls,82,0,0E-20
chris_dorland_000_1_1_1.pst.27.xls,336,111,0.33035714285714285714
chris_dorland_000_1_1_1.pst.28.xls,527,0,0E-20
chris_dorland_000_1_1_1.pst.29.xls,127,0,0E-20
chris_dorland_000_1_1_1.pst.3.xls,1440,0,0E-20
chris_dorland_000_1_1_1.pst.30.xls,35559,0,0E-24
chris_dorland_000_1_1_1.pst.31.xls,4666,135,0.02893270467209601372
chris_dorland_000_1_1_1.pst.32.xls,415,135,0.32530120481927710843
chris_dorland_000_1_1_1.pst.33.xls,295,12,0.04067796610169491525
chris_dorland_000_1_1_1.pst.34.xls,6294,135,0.02144899904671115348
chris_dorland_000_1_1_1.pst.35.xls,5852,0,0E-20
chris_dorland_000_1_1_1.pst.36.xls,5852,0,0E-20
chris_dorland_000_1_1_1.pst.37.xls,5855,0,0E-20
chris_dorland_000_1_1_1.pst.38.xls,1393,52,0.03732950466618808327
chris_dorland_000_1_1_1.pst.39.xls,6282,0,0E-20
chris_dorland_000_1_1_1.pst.4.xls,1876,0,0E-20
chris_dorland_000_1_1_1.pst.40.xls,558,0,0E-20
chris_dorland_000_1_1_1.pst.41.xls,43,0,0E-20
chris_dorland_000_1_1_1.pst.42.xls,6634,135,0.02034971359662345493
chris_dorland_000_1_1_1.pst.43.xls,6294,135,0.02144899904671115348
chris_dorland_000_1_1_1.pst.44.xls,6294,135,0.02144899904671115348
chris_dorland_000_1_1_1.pst.45.xls,6222,2700,0.43394406943105110897
chris_dorland_000_1_1_1.pst.46.xls,1250,588,0.47040000000000000000
chris_dorland_000_1_1_1.pst.47.xls,18862,9562,0.50694518078676704485
chris_dorland_000_1_1_1.pst.48.xls,104,0,0E-20
chris_dorland_000_1_1_1.pst.5.xls,2462,0,0E-20
chris_dorland_000_1_1_1.pst.50.xls,167,66,0.39520958083832335329
chris_dorland_000_1_1_1.pst.51.xls,682,234,0.34310850439882697947
chris_dorland_000_1_1_1.pst.52.xls,73,0,0E-20
chris_dorland_000_1_1_1.pst.53.xls,121,0,0E-20
chris_dorland_000_1_1_1.pst.54.xls,116,17,0.14655172413793103448
chris_dorland_000_1_1_1.pst.56.xls,145,57,0.39310344827586206897
chris_dorland_000_1_1_1.pst.57.xls,121,0,0E-20
chris_dorland_000_1_1_1.pst.58.xls,1652,302,0.18280871670702179177
chris_dorland_000_1_1_1.pst.59.xls,16344,3902,0.23874204601076847773
chris_dorland_000_1_1_1.pst.6.xls,5955,4235,0.71116708648194794291
chris_dorland_000_1_1_1.pst.60.xls,73,0,0E-20
chris_dorland_000_1_1_1.pst.61.xls,1653,345,0.20871143375680580762
chris_dorland_000_1_1_1.pst.7.xls,5954,813,0.13654685925428283507
chris_dorland_000_1_1_1.pst.8.xls,13851,1009,0.07284672586816836330
chris_dorland_000_1_1_1.pst.9.xls,225,81,0.36000000000000000000
chris_germany_000_1_1_1.pst.0.xls,112,1,0.00892857142857142857
chris_germany_000_1_1_1.pst.1.xls,297,0,0E-20
chris_germany_000_1_1_1.pst.100.xls,3595,463,0.12878998609179415855
chris_germany_000_1_1_1.pst.101.xls,2523,2023,0.80182322631787554499
chris_germany_000_1_1_1.pst.102.xls,3596,465,0.12931034482758620690
chris_germany_000_1_1_1.pst.103.xls,272,123,0.45220588235294117647
chris_germany_000_1_1_1.pst.105.xls,77,8,0.10389610389610389610
chris_germany_000_1_1_1.pst.106.xls,75,8,0.10666666666666666667
chris_germany_000_1_1_1.pst.107.xls,311,143,0.45980707395498392283
chris_germany_000_1_1_1.pst.109.xls,8080,6901,0.85408415841584158416
chris_germany_000_1_1_1.pst.110.xls,274,35,0.12773722627737226277
chris_germany_000_1_1_1.pst.111.xls,1179,176,0.14927905004240882103
chris_germany_000_1_1_1.pst.112.xls,3596,465,0.12931034482758620690
chris_germany_000_1_1_1.pst.113.xls,384,7,0.01822916666666666667
chris_germany_000_1_1_1.pst.116.xls,19112,0,0E-24
chris_germany_000_1_1_1.pst.119.xls,99,14,0.14141414141414141414
chris_germany_000_1_1_1.pst.12.xls,55,5,0.09090909090909090909
chris_germany_000_1_1_1.pst.123.xls,3735,350,0.09370816599732262383
chris_germany_000_1_1_1.pst.124.xls,168,54,0.32142857142857142857
chris_germany_000_1_1_1.pst.125.xls,8043,6925,0.86099714037050851672
chris_germany_000_1_1_1.pst.127.xls,5448,967,0.17749632892804698972
chris_germany_000_1_1_1.pst.129.xls,40,0,0E-20
chris_germany_000_1_1_1.pst.13.xls,33200,8,0.00024096385542168675
chris_germany_000_1_1_1.pst.130.xls,3404,388,0.11398354876615746181
chris_germany_000_1_1_1.pst.131.xls,5441,960,0.17643815475096489616
chris_germany_000_1_1_1.pst.132.xls,105,0,0E-20
chris_germany_000_1_1_1.pst.135.xls,443,25,0.05643340857787810384
chris_germany_000_1_1_1.pst.136.xls,113,0,0E-20
chris_germany_000_1_1_1.pst.138.xls,5658,1071,0.18928950159066808059
chris_germany_000_1_1_1.pst.14.xls,144,50,0.34722222222222222222
chris_germany_000_1_1_1.pst.140.xls,5886,130,0.02208630648997621475
chris_germany_000_1_1_1.pst.142.xls,2728,335,0.12280058651026392962
chris_germany_000_1_1_1.pst.143.xls,2620,30,0.01145038167938931298
chris_germany_000_1_1_1.pst.144.xls,4484,104,0.02319357716324710080
chris_germany_000_1_1_1.pst.145.xls,5046,3249,0.64387633769322235434
chris_germany_000_1_1_1.pst.146.xls,99,14,0.14141414141414141414
chris_germany_000_1_1_1.pst.147.xls,5378,979,0.18203793231684641131
chris_germany_000_1_1_1.pst.148.xls,1225,936,0.76408163265306122449
chris_germany_000_1_1_1.pst.15.xls,33195,1018,0.03066726916704322940
chris_germany_000_1_1_1.pst.150.xls,144,0,0E-20
chris_germany_000_1_1_1.pst.151.xls,3574,1061,0.29686625629546726357
chris_germany_000_1_1_1.pst.152.xls,4415,1394,0.31574178935447338618
chris_germany_000_1_1_1.pst.153.xls,4694,1505,0.32062207072858968896
chris_germany_000_1_1_1.pst.154.xls,4712,1505,0.31939728353140916808
chris_germany_000_1_1_1.pst.155.xls,3529,24,0.00680079342589968830
chris_germany_000_1_1_1.pst.156.xls,12036,20,0.00166168162180126288
chris_germany_000_1_1_1.pst.157.xls,4973,1616,0.32495475568067564850
chris_germany_000_1_1_1.pst.158.xls,827,713,0.86215235792019347037
chris_germany_000_1_1_1.pst.159.xls,5969,2311,0.38716702965320824259
chris_germany_000_1_1_1.pst.16.xls,2504,1776,0.70926517571884984026
chris_germany_000_1_1_1.pst.160.xls,162,62,0.38271604938271604938
chris_germany_000_1_1_1.pst.161.xls,670,2,0.00298507462686567164
chris_germany_000_1_1_1.pst.162.xls,1096,267,0.24361313868613138686
chris_germany_000_1_1_1.pst.165.xls,111222,1,0.000008991026955098811386
chris_germany_000_1_1_1.pst.167.xls,451,294,0.65188470066518847007
chris_germany_000_1_1_1.pst.168.xls,110347,5,0.000045311607927718923034
chris_germany_000_1_1_1.pst.169.xls,9373,6249,0.66670222980902592553
chris_germany_000_1_1_1.pst.17.xls,47199,0,0E-24
chris_germany_000_1_1_1.pst.170.xls,6611,9,0.00136136741793979731
